user_id,variant,experiment_name
U007419,B_treatment,checkout_optimization
U007422,A_control,checkout_optimization
U007423,A_control,checkout_optimization
U007425,A_control,checkout_optimization
U007427,B_treatment,checkout_optimization
U007428,B_treatment,checkout_optimization
U007430,B_treatment,checkout_optimization
U007431,B_treatment,checkout_optimization
U007432,B_treatment,checkout_optimization
U007435,B_treatment,checkout_optimization
U007436,B_treatment,checkout_optimization
U007438,B_treatment,checkout_optimization
U007439,A_control,checkout_optimization
U007440,B_treatment,checkout_optimization
U007441,B_treatment,checkout_optimization
U007443,B_treatment,checkout_optimization
U007444,A_control,checkout_optimization
U007445,A_control,checkout_optimization
U007446,B_treatment,checkout_optimization
U007448,A_control,checkout_optimization
U007450,A_control,checkout_optimization
U007453,A_control,checkout_optimization
U007455,A_control,checkout_optimization
U007456,A_control,checkout_optimization
U007457,A_control,checkout_optimization
U007458,B_treatment,checkout_optimization
U007460,A_control,checkout_optimization
U007461,B_treatment,checkout_optimization
U007462,B_treatment,checkout_optimization
U007464,B_treatment,checkout_optimization
U007465,B_treatment,checkout_optimization
U007466,B_treatment,checkout_optimization
U007467,A_control,checkout_optimization
U007468,A_control,checkout_optimization
U007472,A_control,checkout_optimization
U007476,A_control,checkout_optimization
U007478,A_control,checkout_optimization
U007479,A_control,checkout_optimization
U007480,B_treatment,checkout_optimization
U007483,B_treatment,checkout_optimization
U007484,A_control,checkout_optimization
U007488,B_treatment,checkout_optimization
U007490,B_treatment,checkout_optimization
U007491,A_control,checkout_optimization
U007492,A_control,checkout_optimization
U007493,B_treatment,checkout_optimization
U007494,A_control,checkout_optimization
U007495,B_treatment,checkout_optimization
U007496,B_treatment,checkout_optimization
U007498,A_control,checkout_optimization
U007500,B_treatment,checkout_optimization
U007501,A_control,checkout_optimization
U007502,A_control,checkout_optimization
U007503,A_control,checkout_optimization
U007504,A_control,checkout_optimization
U007505,A_control,checkout_optimization
U007506,A_control,checkout_optimization
U007507,B_treatment,checkout_optimization
U007508,B_treatment,checkout_optimization
U007509,A_control,checkout_optimization
U007510,A_control,checkout_optimization
U007512,A_control,checkout_optimization
U007513,A_control,checkout_optimization
U007515,B_treatment,checkout_optimization
U007516,B_treatment,checkout_optimization
U007517,A_control,checkout_optimization
U007519,A_control,checkout_optimization
U007520,A_control,checkout_optimization
U007523,A_control,checkout_optimization
U007524,A_control,checkout_optimization
U007528,A_control,checkout_optimization
U007531,B_treatment,checkout_optimization
U007533,A_control,checkout_optimization
U007534,B_treatment,checkout_optimization
U007535,B_treatment,checkout_optimization
U007536,A_control,checkout_optimization
U007537,A_control,checkout_optimization
U007538,B_treatment,checkout_optimization
U007539,A_control,checkout_optimization
U007540,A_control,checkout_optimization
U007541,B_treatment,checkout_optimization
U007542,A_control,checkout_optimization
U007543,A_control,checkout_optimization
U007544,B_treatment,checkout_optimization
U007546,A_control,checkout_optimization
U007548,A_control,checkout_optimization
U007549,B_treatment,checkout_optimization
U007550,A_control,checkout_optimization
U007551,A_control,checkout_optimization
U007552,A_control,checkout_optimization
U007553,A_control,checkout_optimization
U007554,A_control,checkout_optimization
U007556,A_control,checkout_optimization
U007557,B_treatment,checkout_optimization
U007559,B_treatment,checkout_optimization
U007560,B_treatment,checkout_optimization
U007561,B_treatment,checkout_optimization
U007562,B_treatment,checkout_optimization
U007563,B_treatment,checkout_optimization
U007564,A_control,checkout_optimization
U007566,A_control,checkout_optimization
U007567,B_treatment,checkout_optimization
U007568,A_control,checkout_optimization
U007569,A_control,checkout_optimization
U007570,B_treatment,checkout_optimization
U007571,A_control,checkout_optimization
U007572,B_treatment,checkout_optimization
U007574,B_treatment,checkout_optimization
U007576,A_control,checkout_optimization
U007577,A_control,checkout_optimization
U007579,B_treatment,checkout_optimization
U007580,A_control,checkout_optimization
U007581,A_control,checkout_optimization
U007585,B_treatment,checkout_optimization
U007589,A_control,checkout_optimization
U007591,B_treatment,checkout_optimization
U007593,A_control,checkout_optimization
U007594,A_control,checkout_optimization
U007595,B_treatment,checkout_optimization
U007596,B_treatment,checkout_optimization
U007597,B_treatment,checkout_optimization
U007600,A_control,checkout_optimization
U007604,B_treatment,checkout_optimization
U007605,B_treatment,checkout_optimization
U007607,A_control,checkout_optimization
U007610,B_treatment,checkout_optimization
U007612,B_treatment,checkout_optimization
U007613,B_treatment,checkout_optimization
U007614,B_treatment,checkout_optimization
U007616,B_treatment,checkout_optimization
U007617,B_treatment,checkout_optimization
U007623,A_control,checkout_optimization
U007626,B_treatment,checkout_optimization
U007627,B_treatment,checkout_optimization
U007628,B_treatment,checkout_optimization
U007629,B_treatment,checkout_optimization
U007632,B_treatment,checkout_optimization
U007635,B_treatment,checkout_optimization
U007636,A_control,checkout_optimization
U007637,A_control,checkout_optimization
U007640,B_treatment,checkout_optimization
U007642,A_control,checkout_optimization
U007643,B_treatment,checkout_optimization
U007644,A_control,checkout_optimization
U007645,A_control,checkout_optimization
U007646,A_control,checkout_optimization
U007647,A_control,checkout_optimization
U007648,A_control,checkout_optimization
U007649,A_control,checkout_optimization
U007651,A_control,checkout_optimization
U007652,B_treatment,checkout_optimization
U007654,A_control,checkout_optimization
U007655,B_treatment,checkout_optimization
U007656,B_treatment,checkout_optimization
U007657,A_control,checkout_optimization
U007658,A_control,checkout_optimization
U007659,A_control,checkout_optimization
U007661,A_control,checkout_optimization
U007662,A_control,checkout_optimization
U007664,B_treatment,checkout_optimization
U007665,B_treatment,checkout_optimization
U007666,B_treatment,checkout_optimization
U007668,B_treatment,checkout_optimization
U007669,B_treatment,checkout_optimization
U007670,B_treatment,checkout_optimization
U007671,B_treatment,checkout_optimization
U007673,A_control,checkout_optimization
U007674,B_treatment,checkout_optimization
U007675,B_treatment,checkout_optimization
U007676,A_control,checkout_optimization
U007677,A_control,checkout_optimization
U007679,A_control,checkout_optimization
U007680,A_control,checkout_optimization
U007681,B_treatment,checkout_optimization
U007682,B_treatment,checkout_optimization
U007683,A_control,checkout_optimization
U007686,B_treatment,checkout_optimization
U007687,B_treatment,checkout_optimization
U007688,A_control,checkout_optimization
U007690,B_treatment,checkout_optimization
U007691,A_control,checkout_optimization
U007692,B_treatment,checkout_optimization
U007693,A_control,checkout_optimization
U007695,B_treatment,checkout_optimization
U007697,A_control,checkout_optimization
U007698,B_treatment,checkout_optimization
U007699,A_control,checkout_optimization
U007700,B_treatment,checkout_optimization
U007704,B_treatment,checkout_optimization
U007706,A_control,checkout_optimization
U007707,A_control,checkout_optimization
U007709,A_control,checkout_optimization
U007710,B_treatment,checkout_optimization
U007711,B_treatment,checkout_optimization
U007713,A_control,checkout_optimization
U007715,A_control,checkout_optimization
U007717,B_treatment,checkout_optimization
U007718,A_control,checkout_optimization
U007719,A_control,checkout_optimization
U007720,B_treatment,checkout_optimization
U007722,B_treatment,checkout_optimization
U007723,B_treatment,checkout_optimization
U007724,B_treatment,checkout_optimization
U007725,B_treatment,checkout_optimization
U007726,B_treatment,checkout_optimization
U007728,A_control,checkout_optimization
U007729,B_treatment,checkout_optimization
U007732,A_control,checkout_optimization
U007733,A_control,checkout_optimization
U007734,B_treatment,checkout_optimization
U007735,B_treatment,checkout_optimization
U007737,A_control,checkout_optimization
U007738,B_treatment,checkout_optimization
U007739,A_control,checkout_optimization
U007740,B_treatment,checkout_optimization
U007742,B_treatment,checkout_optimization
U007744,B_treatment,checkout_optimization
U007745,A_control,checkout_optimization
U007746,B_treatment,checkout_optimization
U007747,B_treatment,checkout_optimization
U007749,A_control,checkout_optimization
U007750,B_treatment,checkout_optimization
U007751,B_treatment,checkout_optimization
U007753,A_control,checkout_optimization
U007754,B_treatment,checkout_optimization
U007755,B_treatment,checkout_optimization
U007756,A_control,checkout_optimization
U007759,A_control,checkout_optimization
U007761,A_control,checkout_optimization
U007763,B_treatment,checkout_optimization
U007765,A_control,checkout_optimization
U007766,B_treatment,checkout_optimization
U007767,A_control,checkout_optimization
U007769,B_treatment,checkout_optimization
U007770,B_treatment,checkout_optimization
U007771,A_control,checkout_optimization
U007772,B_treatment,checkout_optimization
U007774,B_treatment,checkout_optimization
U007775,B_treatment,checkout_optimization
U007780,B_treatment,checkout_optimization
U007781,A_control,checkout_optimization
U007782,A_control,checkout_optimization
U007783,A_control,checkout_optimization
U007784,B_treatment,checkout_optimization
U007785,B_treatment,checkout_optimization
U007786,A_control,checkout_optimization
U007787,B_treatment,checkout_optimization
U007788,A_control,checkout_optimization
U007789,A_control,checkout_optimization
U007791,B_treatment,checkout_optimization
U007792,B_treatment,checkout_optimization
U007794,A_control,checkout_optimization
U007795,B_treatment,checkout_optimization
U007797,B_treatment,checkout_optimization
U007799,A_control,checkout_optimization
U007800,B_treatment,checkout_optimization
U007803,A_control,checkout_optimization
U007804,A_control,checkout_optimization
U007805,B_treatment,checkout_optimization
U007807,A_control,checkout_optimization
U007808,A_control,checkout_optimization
U007809,B_treatment,checkout_optimization
U007810,B_treatment,checkout_optimization
U007811,B_treatment,checkout_optimization
U007812,A_control,checkout_optimization
U007814,B_treatment,checkout_optimization
U007815,A_control,checkout_optimization
U007816,A_control,checkout_optimization
U007817,A_control,checkout_optimization
U007818,A_control,checkout_optimization
U007819,A_control,checkout_optimization
U007820,B_treatment,checkout_optimization
U007823,B_treatment,checkout_optimization
U007824,B_treatment,checkout_optimization
U007825,B_treatment,checkout_optimization
U007827,B_treatment,checkout_optimization
U007828,A_control,checkout_optimization
U007829,A_control,checkout_optimization
U007830,A_control,checkout_optimization
U007832,B_treatment,checkout_optimization
U007833,B_treatment,checkout_optimization
U007835,B_treatment,checkout_optimization
U007836,B_treatment,checkout_optimization
U007838,B_treatment,checkout_optimization
U007839,A_control,checkout_optimization
U007840,A_control,checkout_optimization
U007843,B_treatment,checkout_optimization
U007844,A_control,checkout_optimization
U007845,A_control,checkout_optimization
U007847,B_treatment,checkout_optimization
U007848,A_control,checkout_optimization
U007849,B_treatment,checkout_optimization
U007851,A_control,checkout_optimization
U007852,A_control,checkout_optimization
U007853,A_control,checkout_optimization
U007855,B_treatment,checkout_optimization
U007857,A_control,checkout_optimization
U007858,B_treatment,checkout_optimization
U007859,B_treatment,checkout_optimization
U007864,B_treatment,checkout_optimization
U007865,A_control,checkout_optimization
U007866,A_control,checkout_optimization
U007867,B_treatment,checkout_optimization
U007868,A_control,checkout_optimization
U007869,B_treatment,checkout_optimization
U007871,B_treatment,checkout_optimization
U007874,A_control,checkout_optimization
U007875,A_control,checkout_optimization
U007879,B_treatment,checkout_optimization
U007881,B_treatment,checkout_optimization
U007882,A_control,checkout_optimization
U007884,A_control,checkout_optimization
U007885,B_treatment,checkout_optimization
U007887,B_treatment,checkout_optimization
U007889,B_treatment,checkout_optimization
U007890,B_treatment,checkout_optimization
U007891,A_control,checkout_optimization
U007892,B_treatment,checkout_optimization
U007894,B_treatment,checkout_optimization
U007895,B_treatment,checkout_optimization
U007896,B_treatment,checkout_optimization
U007898,B_treatment,checkout_optimization
U007899,A_control,checkout_optimization
U007900,B_treatment,checkout_optimization
U007901,B_treatment,checkout_optimization
U007902,B_treatment,checkout_optimization
U007903,B_treatment,checkout_optimization
U007904,A_control,checkout_optimization
U007905,B_treatment,checkout_optimization
U007906,B_treatment,checkout_optimization
U007907,A_control,checkout_optimization
U007908,A_control,checkout_optimization
U007909,A_control,checkout_optimization
U007911,A_control,checkout_optimization
U007912,A_control,checkout_optimization
U007914,B_treatment,checkout_optimization
U007915,B_treatment,checkout_optimization
U007916,A_control,checkout_optimization
U007917,A_control,checkout_optimization
U007918,A_control,checkout_optimization
U007919,A_control,checkout_optimization
U007920,A_control,checkout_optimization
U007921,A_control,checkout_optimization
U007923,B_treatment,checkout_optimization
U007924,A_control,checkout_optimization
U007925,B_treatment,checkout_optimization
U007927,B_treatment,checkout_optimization
U007928,B_treatment,checkout_optimization
U007929,A_control,checkout_optimization
U007930,A_control,checkout_optimization
U007931,A_control,checkout_optimization
U007933,A_control,checkout_optimization
U007934,B_treatment,checkout_optimization
U007935,A_control,checkout_optimization
U007937,A_control,checkout_optimization
U007938,B_treatment,checkout_optimization
U007940,B_treatment,checkout_optimization
U007942,A_control,checkout_optimization
U007944,B_treatment,checkout_optimization
U007948,B_treatment,checkout_optimization
U007949,B_treatment,checkout_optimization
U007951,A_control,checkout_optimization
U007952,B_treatment,checkout_optimization
U007953,B_treatment,checkout_optimization
U007954,B_treatment,checkout_optimization
U007955,A_control,checkout_optimization
U007956,A_control,checkout_optimization
U007957,A_control,checkout_optimization
U007959,A_control,checkout_optimization
U007960,B_treatment,checkout_optimization
U007961,B_treatment,checkout_optimization
U007962,A_control,checkout_optimization
U007963,B_treatment,checkout_optimization
U007965,B_treatment,checkout_optimization
U007966,B_treatment,checkout_optimization
U007967,A_control,checkout_optimization
U007969,A_control,checkout_optimization
U007970,B_treatment,checkout_optimization
U007971,A_control,checkout_optimization
U007973,B_treatment,checkout_optimization
U007974,A_control,checkout_optimization
U007975,B_treatment,checkout_optimization
U007976,B_treatment,checkout_optimization
U007977,A_control,checkout_optimization
U007979,A_control,checkout_optimization
U007980,B_treatment,checkout_optimization
U007981,A_control,checkout_optimization
U007982,B_treatment,checkout_optimization
U007983,A_control,checkout_optimization
U007984,A_control,checkout_optimization
U007985,A_control,checkout_optimization
U007986,B_treatment,checkout_optimization
U007987,A_control,checkout_optimization
U007989,B_treatment,checkout_optimization
U007992,B_treatment,checkout_optimization
U007996,A_control,checkout_optimization
U007997,A_control,checkout_optimization
U007998,B_treatment,checkout_optimization
U008001,B_treatment,checkout_optimization
U008002,A_control,checkout_optimization
U008004,B_treatment,checkout_optimization
U008005,B_treatment,checkout_optimization
U008009,A_control,checkout_optimization
U008010,A_control,checkout_optimization
U008011,A_control,checkout_optimization
U008012,B_treatment,checkout_optimization
U008015,B_treatment,checkout_optimization
U008016,A_control,checkout_optimization
U008017,A_control,checkout_optimization
U008018,A_control,checkout_optimization
U008019,A_control,checkout_optimization
U008020,A_control,checkout_optimization
U008022,A_control,checkout_optimization
U008023,A_control,checkout_optimization
U008024,A_control,checkout_optimization
U008025,B_treatment,checkout_optimization
U008026,B_treatment,checkout_optimization
U008027,A_control,checkout_optimization
U008028,B_treatment,checkout_optimization
U008029,A_control,checkout_optimization
U008030,A_control,checkout_optimization
U008031,A_control,checkout_optimization
U008033,B_treatment,checkout_optimization
U008034,A_control,checkout_optimization
U008035,A_control,checkout_optimization
U008036,B_treatment,checkout_optimization
U008037,A_control,checkout_optimization
U008038,B_treatment,checkout_optimization
U008040,B_treatment,checkout_optimization
U008041,A_control,checkout_optimization
U008042,A_control,checkout_optimization
U008046,A_control,checkout_optimization
U008048,B_treatment,checkout_optimization
U008049,A_control,checkout_optimization
U008050,A_control,checkout_optimization
U008051,B_treatment,checkout_optimization
U008052,A_control,checkout_optimization
U008053,A_control,checkout_optimization
U008054,B_treatment,checkout_optimization
U008055,A_control,checkout_optimization
U008056,A_control,checkout_optimization
U008057,B_treatment,checkout_optimization
U008058,A_control,checkout_optimization
U008059,B_treatment,checkout_optimization
U008060,B_treatment,checkout_optimization
U008061,B_treatment,checkout_optimization
U008062,A_control,checkout_optimization
U008064,A_control,checkout_optimization
U008065,B_treatment,checkout_optimization
U008066,B_treatment,checkout_optimization
U008067,B_treatment,checkout_optimization
U008068,A_control,checkout_optimization
U008069,A_control,checkout_optimization
U008071,A_control,checkout_optimization
U008073,A_control,checkout_optimization
U008074,A_control,checkout_optimization
U008075,B_treatment,checkout_optimization
U008076,A_control,checkout_optimization
U008077,A_control,checkout_optimization
U008078,A_control,checkout_optimization
U008080,B_treatment,checkout_optimization
U008081,A_control,checkout_optimization
U008083,B_treatment,checkout_optimization
U008084,A_control,checkout_optimization
U008085,A_control,checkout_optimization
U008091,B_treatment,checkout_optimization
U008092,B_treatment,checkout_optimization
U008093,B_treatment,checkout_optimization
U008095,B_treatment,checkout_optimization
U008096,B_treatment,checkout_optimization
U008097,B_treatment,checkout_optimization
U008098,B_treatment,checkout_optimization
U008099,B_treatment,checkout_optimization
U008100,B_treatment,checkout_optimization
U008101,A_control,checkout_optimization
U008102,A_control,checkout_optimization
U008105,A_control,checkout_optimization
U008106,A_control,checkout_optimization
U008107,A_control,checkout_optimization
U008108,A_control,checkout_optimization
U008111,A_control,checkout_optimization
U008113,B_treatment,checkout_optimization
U008115,A_control,checkout_optimization
U008116,B_treatment,checkout_optimization
U008117,A_control,checkout_optimization
U008118,B_treatment,checkout_optimization
U008119,A_control,checkout_optimization
U008120,A_control,checkout_optimization
U008121,A_control,checkout_optimization
U008122,A_control,checkout_optimization
U008123,A_control,checkout_optimization
U008124,B_treatment,checkout_optimization
U008125,A_control,checkout_optimization
U008126,B_treatment,checkout_optimization
U008127,A_control,checkout_optimization
U008128,A_control,checkout_optimization
U008129,B_treatment,checkout_optimization
U008130,B_treatment,checkout_optimization
U008132,B_treatment,checkout_optimization
U008133,B_treatment,checkout_optimization
U008134,B_treatment,checkout_optimization
U008135,B_treatment,checkout_optimization
U008137,B_treatment,checkout_optimization
U008139,A_control,checkout_optimization
U008140,B_treatment,checkout_optimization
U008141,A_control,checkout_optimization
U008145,A_control,checkout_optimization
U008146,B_treatment,checkout_optimization
U008147,A_control,checkout_optimization
U008148,B_treatment,checkout_optimization
U008149,A_control,checkout_optimization
U008150,B_treatment,checkout_optimization
U008151,B_treatment,checkout_optimization
U008152,A_control,checkout_optimization
U008154,B_treatment,checkout_optimization
U008155,A_control,checkout_optimization
U008156,A_control,checkout_optimization
U008157,A_control,checkout_optimization
U008158,B_treatment,checkout_optimization
U008159,A_control,checkout_optimization
U008160,A_control,checkout_optimization
U008161,A_control,checkout_optimization
U008162,A_control,checkout_optimization
U008164,B_treatment,checkout_optimization
U008166,B_treatment,checkout_optimization
U008167,A_control,checkout_optimization
U008169,A_control,checkout_optimization
U008170,A_control,checkout_optimization
U008171,A_control,checkout_optimization
U008172,B_treatment,checkout_optimization
U008173,B_treatment,checkout_optimization
U008174,B_treatment,checkout_optimization
U008175,A_control,checkout_optimization
U008176,A_control,checkout_optimization
U008177,A_control,checkout_optimization
U008178,A_control,checkout_optimization
U008181,B_treatment,checkout_optimization
U008182,B_treatment,checkout_optimization
U008184,A_control,checkout_optimization
U008185,A_control,checkout_optimization
U008186,A_control,checkout_optimization
U008190,A_control,checkout_optimization
U008191,A_control,checkout_optimization
U008192,A_control,checkout_optimization
U008193,B_treatment,checkout_optimization
U008194,B_treatment,checkout_optimization
U008195,A_control,checkout_optimization
U008196,B_treatment,checkout_optimization
U008197,A_control,checkout_optimization
U008200,A_control,checkout_optimization
U008201,B_treatment,checkout_optimization
U008203,B_treatment,checkout_optimization
U008204,A_control,checkout_optimization
U008205,B_treatment,checkout_optimization
U008206,A_control,checkout_optimization
U008207,B_treatment,checkout_optimization
U008209,B_treatment,checkout_optimization
U008210,B_treatment,checkout_optimization
U008211,B_treatment,checkout_optimization
U008212,B_treatment,checkout_optimization
U008214,B_treatment,checkout_optimization
U008215,A_control,checkout_optimization
U008216,A_control,checkout_optimization
U008217,A_control,checkout_optimization
U008218,A_control,checkout_optimization
U008221,A_control,checkout_optimization
U008222,A_control,checkout_optimization
U008223,A_control,checkout_optimization
U008224,B_treatment,checkout_optimization
U008225,B_treatment,checkout_optimization
U008226,B_treatment,checkout_optimization
U008228,A_control,checkout_optimization
U008229,A_control,checkout_optimization
U008230,A_control,checkout_optimization
U008231,B_treatment,checkout_optimization
U008232,B_treatment,checkout_optimization
U008234,A_control,checkout_optimization
U008235,A_control,checkout_optimization
U008236,A_control,checkout_optimization
U008237,A_control,checkout_optimization
U008238,A_control,checkout_optimization
U008240,A_control,checkout_optimization
U008241,A_control,checkout_optimization
U008242,A_control,checkout_optimization
U008243,B_treatment,checkout_optimization
U008244,B_treatment,checkout_optimization
U008245,A_control,checkout_optimization
U008246,B_treatment,checkout_optimization
U008247,B_treatment,checkout_optimization
U008248,A_control,checkout_optimization
U008249,A_control,checkout_optimization
U008250,A_control,checkout_optimization
U008251,B_treatment,checkout_optimization
U008254,A_control,checkout_optimization
U008255,A_control,checkout_optimization
U008258,B_treatment,checkout_optimization
U008262,B_treatment,checkout_optimization
U008263,B_treatment,checkout_optimization
U008266,A_control,checkout_optimization
U008267,B_treatment,checkout_optimization
U008268,B_treatment,checkout_optimization
U008270,A_control,checkout_optimization
U008271,A_control,checkout_optimization
U008272,A_control,checkout_optimization
U008274,B_treatment,checkout_optimization
U008275,A_control,checkout_optimization
U008277,A_control,checkout_optimization
U008278,B_treatment,checkout_optimization
U008279,B_treatment,checkout_optimization
U008280,B_treatment,checkout_optimization
U008282,A_control,checkout_optimization
U008283,B_treatment,checkout_optimization
U008285,B_treatment,checkout_optimization
U008287,B_treatment,checkout_optimization
U008289,A_control,checkout_optimization
U008290,A_control,checkout_optimization
U008291,B_treatment,checkout_optimization
U008292,B_treatment,checkout_optimization
U008293,A_control,checkout_optimization
U008294,B_treatment,checkout_optimization
U008297,B_treatment,checkout_optimization
U008299,B_treatment,checkout_optimization
U008300,A_control,checkout_optimization
U008301,A_control,checkout_optimization
U008302,B_treatment,checkout_optimization
U008303,A_control,checkout_optimization
U008306,B_treatment,checkout_optimization
U008307,A_control,checkout_optimization
U008308,B_treatment,checkout_optimization
U008309,A_control,checkout_optimization
U008310,B_treatment,checkout_optimization
U008311,A_control,checkout_optimization
U008312,A_control,checkout_optimization
U008313,B_treatment,checkout_optimization
U008314,B_treatment,checkout_optimization
U008317,B_treatment,checkout_optimization
U008318,B_treatment,checkout_optimization
U008320,B_treatment,checkout_optimization
U008321,A_control,checkout_optimization
U008322,B_treatment,checkout_optimization
U008324,A_control,checkout_optimization
U008325,B_treatment,checkout_optimization
U008327,B_treatment,checkout_optimization
U008328,A_control,checkout_optimization
U008330,A_control,checkout_optimization
U008332,A_control,checkout_optimization
U008333,B_treatment,checkout_optimization
U008334,B_treatment,checkout_optimization
U008336,B_treatment,checkout_optimization
U008337,B_treatment,checkout_optimization
U008338,B_treatment,checkout_optimization
U008339,A_control,checkout_optimization
U008342,A_control,checkout_optimization
U008343,A_control,checkout_optimization
U008344,B_treatment,checkout_optimization
U008345,B_treatment,checkout_optimization
U008346,B_treatment,checkout_optimization
U008347,A_control,checkout_optimization
U008349,B_treatment,checkout_optimization
U008350,B_treatment,checkout_optimization
U008351,B_treatment,checkout_optimization
U008352,B_treatment,checkout_optimization
U008353,A_control,checkout_optimization
U008354,B_treatment,checkout_optimization
U008355,B_treatment,checkout_optimization
U008356,A_control,checkout_optimization
U008359,B_treatment,checkout_optimization
U008360,B_treatment,checkout_optimization
U008361,A_control,checkout_optimization
U008362,A_control,checkout_optimization
U008363,A_control,checkout_optimization
U008366,A_control,checkout_optimization
U008367,B_treatment,checkout_optimization
U008368,B_treatment,checkout_optimization
U008369,B_treatment,checkout_optimization
U008370,A_control,checkout_optimization
U008371,A_control,checkout_optimization
U008374,A_control,checkout_optimization
U008375,A_control,checkout_optimization
U008376,A_control,checkout_optimization
U008377,B_treatment,checkout_optimization
U008378,A_control,checkout_optimization
U008379,A_control,checkout_optimization
U008380,B_treatment,checkout_optimization
U008382,B_treatment,checkout_optimization
U008383,A_control,checkout_optimization
U008384,A_control,checkout_optimization
U008385,A_control,checkout_optimization
U008386,B_treatment,checkout_optimization
U008387,B_treatment,checkout_optimization
U008388,B_treatment,checkout_optimization
U008389,B_treatment,checkout_optimization
U008390,B_treatment,checkout_optimization
U008391,A_control,checkout_optimization
U008392,A_control,checkout_optimization
U008394,A_control,checkout_optimization
U008397,B_treatment,checkout_optimization
U008398,A_control,checkout_optimization
U008400,B_treatment,checkout_optimization
U008401,B_treatment,checkout_optimization
U008403,A_control,checkout_optimization
U008405,B_treatment,checkout_optimization
U008406,B_treatment,checkout_optimization
U008407,B_treatment,checkout_optimization
U008408,B_treatment,checkout_optimization
U008409,B_treatment,checkout_optimization
U008410,B_treatment,checkout_optimization
U008412,A_control,checkout_optimization
U008413,A_control,checkout_optimization
U008414,A_control,checkout_optimization
U008417,B_treatment,checkout_optimization
U008418,A_control,checkout_optimization
U008419,B_treatment,checkout_optimization
U008420,A_control,checkout_optimization
U008421,B_treatment,checkout_optimization
U008423,B_treatment,checkout_optimization
U008427,A_control,checkout_optimization
U008429,A_control,checkout_optimization
U008430,A_control,checkout_optimization
U008432,B_treatment,checkout_optimization
U008433,B_treatment,checkout_optimization
U008435,A_control,checkout_optimization
U008436,B_treatment,checkout_optimization
U008438,A_control,checkout_optimization
U008439,A_control,checkout_optimization
U008440,A_control,checkout_optimization
U008441,A_control,checkout_optimization
U008442,B_treatment,checkout_optimization
U008443,B_treatment,checkout_optimization
U008444,A_control,checkout_optimization
U008445,A_control,checkout_optimization
U008446,A_control,checkout_optimization
U008447,B_treatment,checkout_optimization
U008448,A_control,checkout_optimization
U008449,B_treatment,checkout_optimization
U008450,A_control,checkout_optimization
U008451,B_treatment,checkout_optimization
U008453,A_control,checkout_optimization
U008455,B_treatment,checkout_optimization
U008457,B_treatment,checkout_optimization
U008458,A_control,checkout_optimization
U008459,B_treatment,checkout_optimization
U008460,B_treatment,checkout_optimization
U008461,B_treatment,checkout_optimization
U008462,A_control,checkout_optimization
U008463,B_treatment,checkout_optimization
U008465,B_treatment,checkout_optimization
U008466,A_control,checkout_optimization
U008467,A_control,checkout_optimization
U008468,A_control,checkout_optimization
U008470,A_control,checkout_optimization
U008473,B_treatment,checkout_optimization
U008475,A_control,checkout_optimization
U008476,B_treatment,checkout_optimization
U008477,A_control,checkout_optimization
U008478,A_control,checkout_optimization
U008479,B_treatment,checkout_optimization
U008480,A_control,checkout_optimization
U008481,A_control,checkout_optimization
U008482,A_control,checkout_optimization
U008483,A_control,checkout_optimization
U008484,B_treatment,checkout_optimization
U008485,B_treatment,checkout_optimization
U008487,B_treatment,checkout_optimization
U008488,A_control,checkout_optimization
U008489,B_treatment,checkout_optimization
U008490,A_control,checkout_optimization
U008491,B_treatment,checkout_optimization
U008492,B_treatment,checkout_optimization
U008496,B_treatment,checkout_optimization
U008497,B_treatment,checkout_optimization
U008498,A_control,checkout_optimization
U008499,A_control,checkout_optimization
U008501,A_control,checkout_optimization
U008503,A_control,checkout_optimization
U008506,A_control,checkout_optimization
U008507,A_control,checkout_optimization
U008509,A_control,checkout_optimization
U008510,B_treatment,checkout_optimization
U008511,B_treatment,checkout_optimization
U008513,B_treatment,checkout_optimization
U008515,B_treatment,checkout_optimization
U008518,A_control,checkout_optimization
U008519,B_treatment,checkout_optimization
U008520,A_control,checkout_optimization
U008521,A_control,checkout_optimization
U008522,A_control,checkout_optimization
U008524,A_control,checkout_optimization
U008525,B_treatment,checkout_optimization
U008526,B_treatment,checkout_optimization
U008527,A_control,checkout_optimization
U008529,A_control,checkout_optimization
U008530,A_control,checkout_optimization
U008531,A_control,checkout_optimization
U008532,A_control,checkout_optimization
U008538,B_treatment,checkout_optimization
U008539,B_treatment,checkout_optimization
U008540,A_control,checkout_optimization
U008541,A_control,checkout_optimization
U008542,A_control,checkout_optimization
U008543,B_treatment,checkout_optimization
U008544,B_treatment,checkout_optimization
U008545,A_control,checkout_optimization
U008547,A_control,checkout_optimization
U008548,A_control,checkout_optimization
U008549,B_treatment,checkout_optimization
U008551,A_control,checkout_optimization
U008552,B_treatment,checkout_optimization
U008553,A_control,checkout_optimization
U008554,B_treatment,checkout_optimization
U008555,A_control,checkout_optimization
U008556,A_control,checkout_optimization
U008558,B_treatment,checkout_optimization
U008559,B_treatment,checkout_optimization
U008561,B_treatment,checkout_optimization
U008562,A_control,checkout_optimization
U008563,A_control,checkout_optimization
U008564,A_control,checkout_optimization
U008565,A_control,checkout_optimization
U008566,B_treatment,checkout_optimization
U008567,B_treatment,checkout_optimization
U008568,A_control,checkout_optimization
U008569,B_treatment,checkout_optimization
U008570,A_control,checkout_optimization
